ano,sigla_uf,id_municipio,tipo_vinculo,vinculo_ativo_3112,faixa_remuneracao_media_sm,valor_remuneracao_media_sm,faixa_etaria,sexo
1994,SP,3550308,30,1,3,1.85,5,2
1994,SP,3529005,10,1,8,8.39,6,1
1994,SP,3550308,10,0,4,2.01,3,1
1994,BA,2925204,10,1,2,1.04,5,2
1994,SC,4202404,10,1,5,3.78,4,2
1994,SP,3529005,10,1,11,20.47,5,1
1994,SP,3550308,10,0,8,9.14,5,1
1994,SP,3529005,10,1,8,8.28,5,2
1994,RJ,3305109,10,1,1,1.0,3,2
1994,SP,3550308,10,0,,0.0,5,1
1994,SP,3551009,10,1,6,4.62,4,1
1994,GO,5208707,10,1,4,2.23,7,1
1994,MG,3169307,10,1,3,1.93,6,1
1994,RJ,3304557,30,1,,0.0,5,2
1994,DF,5300108,10,1,4,2.99,5,1
1994,SP,3522604,20,1,4,2.68,5,1
1994,PA,1501402,30,1,8,9.7,7,1
1994,SP,3548708,10,1,10,16.65,4,1
1994,RJ,3304557,30,1,11,70.27,5,1
1994,MG,3148004,10,1,5,3.82,5,1
1994,SC,4209102,10,1,7,5.59,5,1
1994,MG,3136702,10,1,5,3.1,5,1
1994,SP,3534401,10,1,4,2.02,4,2
1994,RJ,3302403,10,1,8,7.35,4,1
1994,MG,3106200,10,1,3,1.95,4,1
1994,CE,2304400,10,1,2,1.08,3,1
1994,SP,3550308,10,1,5,3.5,3,1
1994,PR,4113700,10,1,4,2.07,3,1
1994,SP,3550308,10,1,6,4.93,6,1
1994,SP,3550308,,1,4,2.57,3,1
1994,PR,4101408,10,1,2,1.44,3,2
1994,RS,4313409,10,1,7,5.01,6,1
1994,SC,4218707,10,1,1,1.0,5,1
1994,SP,3501608,10,1,4,2.18,4,1
1994,RS,4314902,30,1,9,14.37,6,1
1994,SP,3542404,10,1,7,5.8,3,1
1994,SP,3550308,30,0,10,15.41,8,1
1994,PB,2507507,30,1,1,0.66,7,1
1994,RJ,3304557,10,0,7,6.53,6,1
1994,SP,3550308,10,1,4,2.41,4,1
1994,MT,5103403,30,1,5,3.87,5,2
1994,ES,3205309,10,1,9,11.04,5,1
1994,MG,3170206,10,0,3,1.59,4,1
1994,IGNORADO,,,1,1,1.0,6,2
1994,SP,3536505,10,1,5,3.48,3,1
1994,RS,4314902,10,1,4,2.71,4,2
1994,PR,4103602,10,1,3,1.68,6,2
1994,RS,4308409,10,0,9,14.04,4,2
1994,SP,3509502,10,0,4,2.38,3,1
1994,SC,4205407,30,1,2,1.34,5,2
1994,MG,3106200,30,1,5,3.64,8,1
1994,SP,3544301,30,1,3,1.77,5,1
1994,RJ,3304557,10,1,1,0.66,4,1
1994,MS,5002704,30,1,7,6.65,7,1
1994,SP,3550308,10,1,11,43.3,6,1
1994,SP,3534401,10,1,5,3.71,4,1
1994,RJ,3304557,10,0,9,12.13,3,2
1994,SP,3550308,30,1,6,4.02,4,2
1994,MG,3106705,10,1,3,1.52,3,2
1994,SC,4215109,10,0,4,2.67,4,2
1994,RJ,3304557,10,1,3,1.88,5,2
1994,DF,5300108,10,1,6,4.7,3,1
1994,RS,4310603,30,1,7,6.22,5,1
1994,SP,3550308,,1,3,1.88,3,2
1994,SP,3550308,10,1,4,2.49,4,1
1994,BA,2927408,10,0,11,36.07,6,1
1994,RJ,3304557,10,1,5,3.51,7,1
1994,PR,4104303,10,1,5,3.48,5,1
1994,PA,1501402,50,1,,0.0,4,2
1994,RJ,3303500,10,1,5,3.4,5,1
1994,MS,5007208,10,1,4,2.43,7,1
1994,SP,3550308,10,1,3,1.86,3,1
1994,SP,3516408,10,1,5,3.35,3,2
1994,SP,3519600,10,0,2,1.37,2,2
1994,SP,3550308,10,0,4,2.34,5,2
1994,SP,3540259,30,1,3,1.62,3,2
1994,SP,3524808,10,1,2,1.0,5,2
1994,MG,3106309,10,0,4,2.25,6,1
1994,SC,4208104,10,1,4,2.35,6,1
1994,SP,3513009,10,1,3,1.95,6,1
1994,RJ,3304557,10,1,7,6.48,3,1
1994,RJ,3304557,10,1,7,5.31,4,2
1994,PA,1501402,50,0,5,3.21,5,1
1994,AC,1200401,30,1,3,1.72,5,1
1994,SP,3536307,10,1,2,1.02,3,1
1994,CE,2301000,10,1,,0.0,5,1
1994,AM,1302603,10,1,2,1.44,7,2
1994,RS,4314902,10,1,3,1.58,6,2
1994,SP,3550308,10,1,6,4.34,3,1
1994,PE,2604106,10,0,3,1.63,6,2
1994,MG,3106200,10,1,3,1.51,5,1
1994,SP,3518800,10,1,5,3.46,4,2
1994,DF,5300108,30,1,6,4.35,3,1
1994,BA,2927408,10,1,5,3.52,5,1
1994,PR,4106902,10,1,4,2.03,5,1
1994,SC,4216602,10,1,4,2.94,3,1
1994,RJ,3306305,10,1,3,1.62,4,1
1994,PE,2611606,10,0,2,1.03,5,2
1994,DF,5300108,10,1,5,3.46,4,1
1994,GO,5208707,10,0,4,2.66,5,1
1994,RJ,3306206,10,1,4,2.71,5,1
1994,SP,3550308,10,1,5,3.51,7,1
1994,SC,4209409,35,1,2,1.28,5,1
1994,MG,3106200,10,0,4,2.76,5,1
1994,SP,3550308,10,0,5,3.7,3,1
1994,MA,2105302,10,1,5,3.73,3,1
1994,PR,4106902,10,1,11,20.32,5,2
1994,SP,3509502,10,1,4,2.95,7,1
1994,PB,2507507,10,0,3,1.85,5,1
1994,SP,3548708,10,1,3,1.81,3,1
1994,RJ,3304557,10,0,5,3.84,6,1
1994,RJ,3306008,10,1,2,1.35,6,1
1994,MG,3118601,10,1,5,3.2,6,1
1994,BA,2927408,30,1,9,10.51,7,1
1994,RN,2408102,10,0,9,14.85,7,1
1994,PR,4115200,30,1,5,3.52,4,1
1994,SP,3550308,30,0,7,5.92,7,1
1994,AC,1200401,30,1,7,5.58,3,2
1994,MA,2111300,30,1,5,3.68,5,1
1994,GO,5208707,30,1,7,6.77,6,2
1994,MG,3133501,10,1,2,1.02,4,2
1994,MG,3148103,10,1,1,1.0,5,1
1994,RS,4310603,10,1,7,6.22,3,1
1994,SP,3509205,10,1,4,2.63,4,2
1994,PR,4119152,10,0,6,4.49,3,1
1994,SP,3525904,10,0,6,4.06,3,2
1994,MG,3106200,30,1,9,10.32,7,1
1994,RS,4308201,10,0,4,2.19,3,1
1994,MT,5105309,30,1,4,2.46,4,2
1994,PR,4106902,10,1,,0.0,7,1
1994,MG,3106200,30,1,4,2.96,6,2
1994,PR,4113700,10,1,5,3.57,3,2
1994,SP,3509502,10,1,4,2.96,4,1
1994,MG,3106200,10,1,8,7.67,4,2
1994,RS,4317509,10,1,10,18.77,6,1
1994,PR,4119509,10,0,7,6.43,6,2
1994,MG,3106200,10,0,2,1.39,3,2
1994,RJ,3304557,10,0,5,3.04,6,1
1994,SC,4209102,50,0,3,1.6,3,1
1994,RJ,3304557,10,1,7,5.48,4,1
1994,RN,2408003,20,1,2,1.05,5,2
1994,RJ,3302403,10,0,3,1.93,5,2
1994,SP,3550308,10,0,10,15.82,4,1
1994,RJ,3304557,10,0,,0.0,4,1
1994,SP,3515004,10,1,4,2.69,2,1
1994,PI,2204303,,1,4,2.99,6,1
1994,PI,2211001,10,0,2,1.11,6,1
1994,RJ,3304557,10,1,3,1.75,4,1
1994,RJ,3304557,50,0,,0.0,3,2
1994,SP,3550308,10,1,5,3.6,5,1
1994,PA,1506807,30,1,2,1.17,4,2
1994,SP,3550308,10,0,7,5.99,6,1
1994,GO,5208707,10,0,1,0.99,2,1
1994,SP,3550308,10,0,8,9.78,6,1
1994,SP,3549904,10,1,4,2.92,3,2
1994,SP,3550308,10,1,6,4.41,4,2
1994,PA,1500800,10,1,7,6.94,5,2
1994,IGNORADO,,10,1,3,1.56,5,1
1994,SP,3506359,10,1,5,3.3,4,2
1994,SP,3537909,50,0,8,7.71,3,2
1994,BA,2933208,10,0,3,1.5,3,1
1994,PR,4108304,15,0,5,3.03,4,1
1994,RO,1100205,10,1,7,6.38,6,1
1994,RS,4314902,,0,5,3.48,6,1
1994,RS,4308508,,1,9,10.25,5,2
1994,SP,3550308,30,1,8,8.32,6,2
1994,MG,3106200,10,1,2,1.08,4,2
1994,IGNORADO,,10,1,4,2.08,2,1
1994,SP,3509502,10,1,8,9.88,6,1
1994,SP,3518800,10,0,8,7.13,6,1
1994,SP,3502804,10,1,4,2.68,7,2
1994,RS,4316907,10,1,3,1.57,6,2
1994,SP,3527207,10,1,2,1.46,6,1
1994,PB,2507507,30,1,1,0.76,6,1
1994,PR,4108304,10,1,7,6.1,5,1
1994,SP,3505708,10,1,7,5.16,6,1
1994,PE,2611606,10,1,11,36.06,7,1
1994,PB,2508604,30,1,10,15.36,6,2
1994,SP,3530607,10,1,4,2.35,5,2
1994,SP,3524303,10,1,7,6.49,5,1
1994,CE,2304400,10,0,2,1.43,6,1
1994,SP,3548906,30,1,7,5.59,5,1
1994,SP,3550308,10,1,5,4.0,5,1
1994,BA,2927408,30,1,11,23.78,5,1
1994,SP,3503307,10,1,4,2.37,2,2
1994,DF,5300108,30,1,8,9.11,8,1
1994,SP,3543402,10,1,8,7.72,6,1
1994,SP,3550308,10,1,4,2.77,5,1
1994,SP,3522307,10,1,4,2.53,3,2
1994,RJ,3304557,10,1,6,4.02,5,1
1994,MG,3106200,10,0,3,1.71,3,2
1994,RJ,3304904,10,1,4,2.36,3,1
1994,MG,3167202,10,0,5,3.67,3,1
1994,PB,2507507,10,1,3,1.63,6,1
1994,MG,3106200,10,0,4,2.41,4,2
1994,SP,3550308,10,1,7,5.3,3,1
1994,SP,3548708,10,1,5,3.61,4,2
1994,SP,3547809,10,1,10,16.29,5,1
1994,SP,3541208,10,1,2,1.47,4,2
1994,SP,3550308,10,1,3,1.94,5,1
1994,MG,3106200,10,1,5,3.23,6,1
1994,SP,3537404,10,1,6,4.33,6,1
1994,SP,3550308,10,1,6,4.66,5,2
1994,SP,3550308,10,0,4,2.82,6,1
1994,SP,3550308,30,1,6,4.33,5,1
1994,SP,3550308,10,1,7,6.33,7,2
1994,PA,1501402,50,1,,0.0,4,1
1994,SP,3541406,15,1,9,12.08,6,1
1994,RS,4307005,10,1,3,1.87,7,2
1994,SP,3509502,10,1,8,9.24,5,1
1994,PR,4117909,40,1,1,0.69,6,1
1994,RJ,3300100,10,1,8,9.69,3,1
1994,BA,2914802,10,0,,0.0,3,1
1994,MG,3119401,10,1,2,1.47,4,1
1994,SP,3548807,15,0,4,2.26,3,1
1994,RJ,3304557,30,1,8,7.68,6,2
1994,RJ,3304557,10,1,4,2.6,5,1
1994,GO,5211909,10,0,4,2.1,6,2
1994,SP,3513009,10,1,8,8.0,7,1
1994,SP,3550308,10,0,5,3.52,3,1
1994,SP,3549904,10,0,3,1.73,3,2
1994,MG,3106200,30,1,3,1.96,4,2
1994,MG,3106200,10,1,2,1.14,3,2
1994,RS,4302006,10,1,2,1.5,4,1
1994,SP,3550308,10,1,5,3.78,3,1
1994,SP,3550308,10,1,3,1.83,3,1
1994,MG,3135605,20,0,2,1.21,3,1
1994,MG,3143302,10,0,11,50.57,2,1
1994,MG,3118601,30,1,4,2.18,6,2
1994,MA,2111300,10,1,,0.0,3,2
1994,ES,3205309,10,1,4,2.37,5,1
1994,SP,3550308,10,1,7,6.32,3,2
1994,GO,5208707,10,1,4,2.37,3,1
1994,SP,3550308,10,0,7,6.43,5,1
1994,SP,3518800,10,1,4,2.75,3,1
1994,RS,4303004,10,1,7,6.13,5,1
1994,RS,4321451,10,1,4,2.4,3,2
1994,RN,2408102,30,1,,0.0,4,1
1994,SP,3550308,10,1,3,1.94,2,1
1994,MG,3106200,10,0,,0.0,4,1
1994,MG,3106200,10,0,8,7.24,6,1
1994,SP,3550308,10,1,5,3.23,5,2
1994,RS,4316808,10,1,7,5.7,5,1
1994,SP,3533502,10,0,5,3.28,5,1
1994,RS,4311403,10,1,3,1.91,3,1
1994,RJ,3304557,10,1,5,3.11,4,1
1994,SP,3550308,10,1,5,3.4,3,1
1994,SP,3550308,10,1,9,14.34,5,1
1994,PR,4106902,10,1,5,3.95,7,1
1994,RS,4309209,30,1,7,5.49,4,2
1994,ES,3201209,10,0,2,1.34,5,1
1994,AM,1302603,10,0,5,3.95,5,1
1994,MG,3106200,10,1,4,2.17,7,1
1994,SP,3510401,10,1,6,4.34,4,1
1994,BA,2918407,20,1,6,4.51,5,1
1994,GO,5214507,10,0,2,1.48,4,1
1994,SP,3552809,10,0,,0.0,4,2
1994,RJ,3303906,10,1,8,7.33,4,1
1994,SP,3550308,10,1,4,2.37,3,1
1994,SP,3509205,10,0,1,0.77,5,1
1994,SP,3545803,10,1,4,2.27,4,2
1994,SP,3550308,10,1,10,15.23,6,1
1994,RJ,3302403,10,1,8,7.1,5,1
1994,MA,2111300,30,1,2,1.3,5,1
1994,MG,3146503,10,1,2,1.0,4,2
1994,GO,5217609,30,1,3,1.6,7,2
1994,SP,3545803,10,1,4,2.06,3,2
1994,SP,3548708,10,0,7,6.99,5,1
1994,DF,5300108,10,1,11,30.31,6,1
1994,SP,3503208,10,0,,0.0,6,1
1994,SP,3534401,10,0,10,18.32,6,1
1994,MG,3109006,10,0,4,2.95,4,1
1994,RJ,3304557,30,1,6,4.25,6,2
1994,AM,1301902,10,1,4,2.12,7,1
1994,SP,3515004,10,0,8,7.29,4,2
1994,SP,3550308,10,1,5,3.43,5,2
1994,PA,1501402,30,1,,0.0,5,1
1994,SC,4202404,10,0,3,1.95,6,1
1994,ES,3205309,10,1,4,2.48,5,2
1994,DF,5300108,30,1,11,34.95,6,2
1994,RS,4314902,10,1,8,9.74,6,2
1994,PR,4106902,10,1,9,12.25,5,1
1994,RJ,3303302,10,1,8,7.51,6,1
1994,SP,3555406,10,1,2,1.44,4,2
1994,TO,1708205,10,1,2,1.01,5,1
1994,RJ,3304557,10,1,3,1.92,4,1
1994,SP,3550308,35,1,1,0.79,5,1
1994,RS,4308607,10,1,4,2.52,4,2
1994,PR,4119152,10,1,7,6.88,6,1
1994,MG,3149309,10,1,2,1.14,5,1
1994,RJ,3301009,10,1,7,5.49,6,1
1994,MA,2111300,,1,,0.0,3,1
1994,SP,3506003,10,1,7,5.75,5,1
1994,SP,3508504,10,0,8,8.35,5,1
1994,PR,4106902,10,0,6,4.94,5,1
1994,RJ,3301702,10,0,8,7.18,6,1
1994,MG,3106200,10,1,7,6.32,4,2
1994,PE,2607802,30,1,2,1.35,4,2
1994,ES,3205309,10,1,11,23.71,6,2
1994,RS,4314902,10,1,4,2.84,6,2
1994,IGNORADO,,10,0,,0.0,4,2
1994,SP,3550308,10,1,7,5.73,4,2
1994,GO,5208707,10,1,4,2.23,2,1
1994,SP,3534401,30,1,3,1.59,6,2
1994,MG,3170206,10,1,5,3.97,3,1
1994,RJ,3304557,10,1,5,3.41,7,1
1994,PR,4106902,10,0,6,4.79,5,1
1994,PA,1501402,10,0,6,4.03,6,1
1994,SP,3550308,10,1,4,2.51,4,2
1994,PE,2603454,10,1,3,1.98,6,2
1994,SP,3548500,30,1,9,11.28,7,2
1994,SP,3550308,10,1,8,8.37,7,2
1994,GO,5208707,10,1,9,11.21,7,2
1994,MG,3106200,10,0,1,0.99,3,2
1994,SP,3518800,10,1,6,4.01,5,1
1994,MS,5008305,10,1,3,1.74,3,1
1994,RS,4317301,10,0,3,1.58,7,2
1994,SP,3510401,10,1,7,5.89,5,1
1994,RS,4314902,10,1,11,36.94,6,2
1994,SP,3550308,10,0,6,4.71,5,1
1994,SP,3550308,10,1,6,4.91,3,1
1994,SC,4202404,10,1,3,1.81,5,1
1994,SP,3507605,10,1,4,2.17,3,2
1994,SP,3506003,10,0,7,5.43,4,1
1994,SP,3550308,10,1,7,5.17,4,1
1994,MG,3134202,10,1,2,1.23,5,1
1994,SC,4218202,10,1,5,3.64,7,1
1994,SP,3518800,10,1,10,17.59,4,2
1994,RS,4314407,10,1,5,3.47,6,2
1994,DF,5300108,35,0,10,15.53,5,1
1994,RJ,3303906,10,1,2,1.1,7,2
1994,SP,3546306,10,1,6,4.56,7,1
1994,RS,4307906,10,1,11,20.97,6,1
1994,SP,3543402,10,1,7,5.79,5,1
1994,SP,3541307,10,1,3,1.68,6,1
1994,ES,3205309,10,0,3,1.86,3,1
1994,SP,3518800,,1,7,5.48,4,1
1994,SP,3549805,10,1,4,2.22,6,1
1994,PR,4115200,30,1,10,15.46,6,2
1994,PR,4119905,25,1,4,2.6,6,1
1994,SP,3548807,10,1,3,1.83,3,1
1994,MG,3143104,10,1,4,2.24,6,2
1994,MG,3169307,10,1,2,1.17,3,1
1994,PR,4101408,10,1,9,12.99,6,1
1994,RS,4314407,50,1,,0.0,1,2
1994,CE,2308104,20,0,1,0.99,4,1
1994,SP,3538709,10,1,8,7.76,4,1
1994,MG,3106200,10,1,6,4.27,3,1
1994,ES,3205309,30,1,5,3.26,7,1
1994,SP,3550308,10,0,3,1.71,6,1
1994,SP,3552205,10,1,4,2.17,6,2
1994,CE,2307304,30,1,1,0.56,7,1
1994,RJ,3303906,30,1,3,1.7,4,1
1994,SP,3552205,10,1,11,29.23,5,1
1994,BA,2927804,10,1,2,1.02,4,1
1994,RS,4313904,10,1,4,2.59,4,1
1994,SC,4205407,30,1,9,13.27,4,1
1994,PE,2613008,30,1,2,1.34,5,2
1994,SP,3550308,30,1,2,1.4,5,1
1994,RS,4302402,10,1,4,2.22,5,2
1994,PR,4119509,10,1,1,1.0,3,2
1994,RJ,3304557,,0,4,2.13,6,1
1994,SP,3544301,10,1,3,1.55,7,1
1994,MA,2111300,30,1,2,1.47,6,1
1994,MA,2111300,40,1,8,8.15,6,1
1994,MG,3122306,25,0,2,1.0,5,1
1994,SP,3550308,10,0,8,7.65,6,1
1994,SC,4215679,30,0,10,18.4,3,2
1994,PE,2600302,30,1,5,3.7,6,2
1994,PA,1501402,10,1,11,44.19,5,1
1994,SP,3550308,10,1,6,4.83,6,2
1994,SP,3530706,10,0,6,4.68,5,1
1994,SP,3520301,10,1,1,1.0,3,2
1994,SP,3550308,10,1,3,1.52,6,1
1994,MG,3106200,10,1,10,19.72,4,1
1994,SP,3550308,10,1,5,3.24,6,2
1994,RJ,3304557,10,0,6,4.5,6,2
1994,MG,3106200,10,1,10,16.27,5,1
1994,SP,3550308,35,1,4,2.72,7,2
1994,RS,4316907,10,1,2,1.21,7,2
1994,PR,4103602,10,0,3,1.63,3,1
1994,RJ,3304557,10,1,3,1.56,3,2
1994,MG,3106200,10,0,3,1.66,5,2
1994,IGNORADO,,15,1,1,0.99,3,1
1994,MG,3104007,10,0,,0.0,3,1
1994,RJ,3304557,10,1,4,2.87,5,2
1994,PB,2507507,30,1,2,1.27,7,1
1994,MG,3145000,10,0,,0.0,5,1
1994,SP,3501608,10,1,4,2.69,3,1
1994,RJ,3306305,10,1,10,15.21,5,2
1994,SP,3550308,35,1,3,1.72,5,1
1994,MG,3106200,10,1,4,2.17,3,1
1994,RJ,3304557,10,1,2,1.35,5,1
1994,SP,3505708,10,1,4,2.8,5,1
1994,PI,2203909,,1,2,1.03,3,2
1994,RS,4321204,10,0,8,7.0,6,1
1994,MG,3151800,10,0,3,1.78,3,2
1994,BA,2905701,10,0,8,7.27,6,1
1994,MG,3106200,,1,8,9.44,5,2
1994,SC,4202008,10,1,5,3.08,3,1
1994,SP,3510153,20,0,3,1.78,6,1
1994,RS,4313409,10,0,7,5.46,5,1
1994,DF,5300108,30,1,4,2.91,3,1
1994,GO,5208707,10,1,4,2.95,5,1
1994,DF,5300108,30,1,8,9.98,4,1
1994,PE,2611606,30,1,7,6.36,5,1
1994,MS,5002704,60,0,2,1.32,3,2
1994,SP,3550308,30,0,11,41.13,4,1
1994,MG,3106705,10,1,7,5.68,5,1
1994,SP,3548807,10,1,10,15.53,3,2
1994,PR,4106902,10,1,8,8.13,5,2
1994,MS,5007901,10,0,,0.0,3,1
1994,SP,3550308,10,1,2,1.41,3,1
1994,ES,3205309,10,1,2,1.43,4,1
1994,SP,3501905,10,1,4,2.71,4,1
1994,SP,3513801,10,1,9,10.79,6,1
1994,RN,2408102,10,1,8,9.31,5,1
1994,PE,2611606,10,1,2,1.31,4,2
1994,MG,3142205,10,1,2,1.23,4,1
1994,SP,3530607,10,1,2,1.06,6,2
1994,SP,3522307,20,1,4,2.24,3,2
1994,MG,3165701,30,1,2,1.27,4,2
1994,SC,4205308,10,0,5,4.0,3,1
1994,SP,3550308,30,1,7,5.01,6,1
1994,SP,3525300,20,0,4,2.07,4,2
1994,RS,4314902,10,1,2,1.41,3,2
1994,SP,3550308,30,1,4,2.85,7,2
1994,PR,4101804,10,1,6,4.87,6,1
1994,PR,4111902,25,0,10,18.29,7,1
1994,SP,3548708,10,1,8,9.67,3,1
1994,MG,3151800,40,0,4,2.9,3,1
1994,PE,2611606,10,1,3,1.8,8,1
1994,SP,3518800,10,1,8,9.72,3,1
1994,ES,3205309,10,1,2,1.21,4,1
1994,RJ,3304557,10,0,,0.0,5,1
1994,IGNORADO,,,0,3,1.75,4,1
1994,SP,3529401,10,1,2,1.0,3,2
1994,SP,3550308,10,1,4,2.52,5,1
1994,RJ,3302007,10,0,1,1.0,4,2
1994,RS,4306767,10,1,9,11.81,5,1
1994,SP,3550308,10,1,8,9.14,5,2
1994,SP,3532504,20,0,4,2.02,5,1
1994,ES,3202801,10,1,9,13.38,4,1
1994,RS,4307906,10,0,,0.0,3,2
1994,SP,3515202,10,1,,0.0,5,2
1994,MG,3106200,10,0,2,1.31,6,2
1994,BA,2901106,10,1,6,4.88,7,1
1994,SP,3509502,10,0,4,2.92,3,1
1994,RJ,3302502,10,1,4,2.46,3,1
1994,DF,5300108,30,1,,0.0,7,2
1994,RS,4314902,30,1,4,2.68,7,2
1994,SP,3536505,10,1,7,6.93,4,1
1994,AM,1302603,10,1,3,1.76,5,2
1994,RJ,3304557,10,1,5,3.76,8,1
1994,MG,3106200,10,1,3,1.73,3,1
1994,RS,4300406,15,1,2,1.41,4,1
1994,SP,3533403,10,1,6,4.61,5,1
1994,SP,3543907,10,1,4,2.62,3,2
1994,RJ,3304557,10,0,2,1.14,3,2
1994,RS,4316808,60,0,3,1.58,6,2
1994,SP,3550308,10,1,4,2.02,7,2
1994,SP,3509205,25,0,5,3.13,2,1
1994,RS,4314902,10,0,4,2.9,7,1
1994,SP,3548500,40,1,6,4.05,3,1
1994,PR,4115200,10,1,3,1.81,3,1
1994,MG,3144805,10,0,7,6.79,5,1
1994,MS,5002704,10,1,7,5.93,6,1
1994,PA,1502400,10,1,2,1.15,3,1
1994,SC,4204202,10,1,4,2.84,3,2
1994,IGNORADO,,10,1,3,1.53,5,1
1994,PE,2611606,30,1,2,1.24,5,1
1994,RS,4316006,10,0,4,2.49,6,1
1994,RJ,3304557,30,1,2,1.36,7,2
1994,SP,3530607,10,1,,0.0,6,1
1994,MT,5103403,30,1,8,7.42,6,2
1994,SP,3549102,10,0,2,1.23,4,2
1994,RS,4311205,25,1,1,1.0,4,1
1994,SP,3505203,10,1,8,7.84,5,1
1994,SP,3550308,10,1,4,2.6,4,2
1994,PB,2504009,10,0,2,1.36,4,2
1994,RJ,3304557,10,0,4,2.31,5,1
1994,SP,3550308,30,1,5,3.63,6,1
1994,MG,3106200,10,0,4,2.22,4,2
1994,PR,4122305,10,1,5,3.93,4,1
1994,MG,3113404,10,0,1,1.0,6,1
1994,MG,3170206,10,0,1,0.99,3,2
1994,RS,4310207,10,1,4,2.3,3,2
1994,MG,3106200,10,1,2,1.31,3,1
1994,ES,3205309,30,1,10,19.6,7,1
1994,RJ,3304557,30,1,4,2.27,6,2
1994,RJ,3304557,10,1,5,3.74,5,2
1994,SP,3550308,10,0,11,33.23,5,1
1994,MS,5002704,10,1,8,9.65,6,1
1994,RJ,3300100,10,0,8,8.63,6,1
1994,SC,4209102,10,1,8,7.67,4,1
1994,SP,3550308,30,1,7,6.53,5,1
1994,PE,2611606,60,0,5,3.17,5,1
1994,SP,3538709,10,1,4,2.94,6,1
1994,GO,5208707,30,1,8,8.41,5,2
1994,SP,3509700,10,1,7,6.94,7,1
1994,SP,3550308,10,0,3,1.78,3,2
1994,SP,3550308,10,1,3,1.69,5,2
1994,DF,5300108,30,0,11,24.26,5,1
1994,GO,5208707,10,0,5,3.68,6,1
1994,RS,4314902,10,1,3,1.75,4,1
1994,SP,3505708,10,0,4,2.36,4,1
1994,SC,4209102,10,1,4,2.35,3,2
1994,MG,3118601,10,0,,0.0,4,1
1994,SP,3548906,15,1,3,1.78,5,2
1994,MG,3170206,10,1,2,1.38,5,2
1994,SP,3515004,50,0,5,3.4,4,2
1994,RJ,3304557,10,1,4,2.61,7,1
1994,SP,3552403,30,1,6,4.31,6,1
1994,PA,1508126,20,0,5,3.39,3,1
1994,PR,4122404,10,0,6,4.41,6,1
1994,PR,4106407,,0,4,2.17,3,1
1994,RS,4310009,10,1,4,2.09,5,2
1994,MG,3136702,10,1,2,1.39,6,1
1994,SP,3547809,10,0,5,3.09,5,2
1994,SP,3550308,10,0,11,28.37,6,2
1994,MG,3106200,10,1,7,5.53,4,1
1994,MG,3106200,10,1,9,11.29,6,2
1994,PR,4119509,10,0,4,2.04,6,1
1994,RJ,3304557,30,0,7,5.06,5,2
1994,MG,3170206,10,0,7,6.14,5,1
1994,RJ,3304557,30,1,3,1.6,7,1
1994,SP,3546702,20,0,4,2.14,3,1
1994,ES,3201209,10,1,1,1.0,2,1
1994,SP,3550308,10,0,6,4.85,5,1
1994,RJ,3304557,10,0,3,1.77,5,1
1994,SP,3513801,10,0,4,2.74,3,1
1994,SP,3548708,10,1,9,11.93,5,1
1994,SP,3550308,35,1,6,4.64,3,1
1994,SC,4211900,10,0,9,12.26,6,2
1994,SP,3518800,10,0,3,1.76,2,1
1994,RS,4314407,10,1,4,2.48,6,1
1994,PE,2611606,10,1,3,1.63,6,1
1994,PA,1501402,10,1,2,1.36,3,2
1994,SC,4211900,30,0,4,2.22,3,2
1994,BA,2919405,10,1,1,0.79,4,2
1994,MG,3169901,10,1,3,1.76,3,1
1994,SP,3550308,10,1,9,13.56,6,1
1994,SP,3550308,10,1,6,4.47,3,1
1994,BA,2927408,10,1,1,0.99,6,1
1994,MG,3136207,10,1,7,6.03,5,1
1994,SP,3550308,10,0,5,3.47,3,2
1994,ES,3205200,30,1,2,1.06,5,2
1994,PE,2609600,10,1,2,1.27,3,1
1994,GO,5201405,10,0,7,5.08,5,1
1994,SP,3522208,10,1,4,2.1,6,1
1994,SP,3550308,10,1,11,21.82,4,2
1994,SC,4205902,10,1,5,3.89,3,2
1994,GO,5219308,50,0,1,0.76,3,1
1994,SP,3550308,30,1,2,1.45,6,2
1994,RJ,3304557,10,1,9,11.12,5,2
1994,RS,4314902,30,1,,0.0,5,1
1994,SP,3553955,10,1,4,2.5,3,1
1994,PR,4115200,30,1,8,9.39,6,2
1994,RJ,3304557,10,0,,0.0,3,2
1994,SP,3550308,10,0,9,12.56,6,1
1994,SC,4218707,10,1,1,1.0,2,1
1994,SP,3547809,10,1,8,8.22,5,1
1994,PR,4106902,10,1,4,2.36,3,1
1994,SC,4218707,10,1,3,1.67,4,2
1994,PR,4106902,10,1,4,2.08,5,1
1994,PE,2610707,10,0,4,2.39,5,2
1994,PB,2512903,25,0,10,19.45,3,1
1994,SP,3541406,10,1,4,2.48,3,1
1994,RJ,3304557,30,1,6,4.68,6,2
1994,RJ,3304557,10,1,3,1.79,3,2
1994,RS,4314902,10,0,2,1.34,3,2
1994,RJ,3304557,30,0,9,13.9,5,1
1994,MG,3106200,30,1,7,6.21,6,2
1994,MG,3106200,30,1,3,1.82,6,2
1994,MT,5107602,10,1,2,1.45,2,2
1994,SP,3551603,10,0,2,1.06,3,1
1994,SP,3549805,10,0,6,4.63,5,1
1994,RJ,3304557,10,1,4,2.88,4,1
